id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance,index
1721,SUPHMF,1,0.01,0.0568939394,0.056,0.058,0.000659342,0.074969697,0.074,0.076,66,449.191,3.4482758621,358
1726,UPDTIM,1,0.01,0.0547272727,0.051,0.059,0.0017676186,4.2916363636,4.267,4.305,6402,449.247,13.5593220339,359
1727,WVCOUPLE,1,0.01,0.0549090909,0.048,0.061,0.0030970322,18.3278484848,17.951,18.452,6402,449.52,21.3114754098,360
1735,SRTM_TAUMOL19,6,0.01,0.0532853535,0.047,0.061,0.0024949341,0.0534242424,0.047,0.061,121770,449.574,22.9508196721,361
1738,SUMP,1,0.0101515152,0.0540606061,0.052,0.072,0.0024675044,0.0715454545,0.071,0.077,66,449.574,27.7777777778,362
1742,WVWAMINIT,1,0.0165151515,0.0737272727,0.054,0.175,0.0329505669,1.2810606061,1.28,1.282,66,447.646,69.1428571429,363
1743,PPINIT,6,0.01,0.0482878788,0.043,0.057,0.0022909739,0.0485429293,0.044,0.057,245520,450.361,24.5614035088,364
1745,CNT1,1,0.0098484848,0.0548030303,0.008,0.057,0.0058997254,435.070030303,435.025,435.072,66,450.609,85.9649122807,365
1749,GRIBIOFLUSH,1,0.0293939394,0.1322878788,0.005,0.511,0.147244931,0.1341969697,0.01,0.511,6402,451.388,99.0215264188,366
1752,LAITRE_GFL,6,0.01,0.0477626263,0.044,0.06,0.0034981684,5.8503181818,5.264,6.761,11907720,450.178,26.6666666667,367
1758,INWGRIB,1,0.0098484848,0.0497727273,0.015,0.053,0.0049421125,0.0736818182,0.072,0.075,132,450.225,71.6981132075,368
1760,SPCIMPFPOST,6,0.01,0.0446186869,0.031,0.064,0.0057561023,0.0448005051,0.031,0.064,230400,451.663,51.5625,369
1761,TAU_PHI_HF,6,0.01,0.0499621212,0.048,0.053,0.0008950381,0.0513939394,0.049,0.054,1821534,449.982,9.4339622642,370
1764,LAPINEA,6,0.01,0.0488459596,0.042,0.053,0.0019652703,26.730489899,25.647,28.365,3969240,450.178,20.7547169811,371
1765,>OMP-RADINTG-INPUT LOOP5  (1209),6,0.01,0.0356944444,0.029,0.06,0.005251649,0.3116212121,0.294,0.357,3564,450.178,51.6666666667,372
1766,SLRSET,1,0.01,0.0510151515,0.049,0.054,0.0009526065,0.0510151515,0.049,0.054,198,449.781,9.2592592593,373
1779,RRTM_TAUMOL16,6,0.01,0.0470151515,0.04,0.057,0.003380476,0.0471464646,0.04,0.057,121770,450.317,29.8245614035,374
1780,VDFVINT,6,0.01,0.0492222222,0.046,0.054,0.0016088713,0.0530984848,0.05,0.059,7938480,450.178,14.8148148148,375
1784,RRTM_TAUMOL15,6,0.01,0.0496944444,0.044,0.055,0.0021606538,0.0498106061,0.044,0.055,121770,449.73,20,376
1792,PHYS_DIM_INI,6,0.01,0.0415025253,0.035,0.054,0.0037817006,0.0445883838,0.038,0.058,3969240,451.209,35.1851851852,377
1798,FPGPNORM,1,0.0110606061,0.0488787879,0.002,0.092,0.0166451796,0.3116212121,0.309,0.312,990,451.282,97.8260869565,378
1802,SEMEAN,6,0.01,0.0460707071,0.041,0.057,0.0035192132,0.0469646465,0.042,0.058,924924,450.963,28.0701754386,379
1803,SCOSFL,6,0.01,0.0447121212,0.037,0.049,0.0021127592,0.0453989899,0.038,0.049,1075932,451.289,24.4897959184,380
1813,SRFWL_MOD:SRFWL,6,0.0116414141,0.0555025253,0.042,0.075,0.009378537,0.0577626263,0.045,0.077,3969240,450.794,44,381
1814,>OMP-LTINV_CTL   - INVERSE(1647),6,0.0086616162,0.0335454545,0.015,0.064,0.0085183617,4.1301136364,3.235,4.39,38940,453.15,76.5625,382
1822,GP_SPV,6,0.01,0.0421919192,0.035,0.048,0.0024325921,0.0445050505,0.037,0.05,3969240,451.59,27.0833333333,383
1832,>OMP-SETUP SUGRIDUG 2     (1411),6,0.01,0.0450227273,0.044,0.047,0.0005970295,0.0450277778,0.044,0.047,396,450.317,6.3829787234,384
1841,RRTM_KGB13,1,0.01,0.0444090909,0.044,0.045,0.0004954337,0.0444090909,0.044,0.045,66,450.361,2.2222222222,385
1848,RADPAR,6,0.01,0.0421818182,0.038,0.048,0.0015135749,0.1892752525,0.185,0.201,368280,451.209,20.8333333333,386
1849,GPRCP:ACCUMULATE,6,0.01,0.0388888889,0.03,0.047,0.0035138464,0.0411388889,0.032,0.05,2455200,452.009,36.170212766,387
1850,SUFPG2,1,0.01,0.0430909091,0.042,0.044,0.0006499059,0.0577272727,0.056,0.059,66,450.494,4.5454545455,388
1852,SUMP0,1,0.01,0.0428181818,0.042,0.043,0.0003886502,0.0428181818,0.042,0.043,66,450.667,2.3255813953,389
1856,SU0PHY,1,0.01,0.0431363636,0.042,0.044,0.0006047597,0.0452121212,0.044,0.046,66,450.624,4.5454545455,390
1857,FIELD_CONTAINER_GP_MOD:FIELD_DESTROY,1,0.0093939394,0.0370606061,0.01,0.043,0.0086715783,0.0370606061,0.01,0.043,330,451.056,76.7441860465,391
1860,LASURE,6,0.01,0.0374469697,0.029,0.045,0.0028176147,0.0396868687,0.031,0.047,3969240,451.976,35.5555555556,392
1862,SRTM_TAUMOL28,6,0.01,0.0415858586,0.038,0.046,0.0015394235,0.0417575758,0.038,0.046,121770,451.209,17.3913043478,393
1864,SUAFN1,1,0.01,0.042,0.042,0.042,0,0.0427424242,0.042,0.043,66,450.837,0,394
1866,CPG_END,6,0.01,0.0377626263,0.032,0.044,0.0019170698,0.0414444444,0.036,0.047,3969240,451.806,27.2727272727,395
1870,SUSTA,1,0.01,0.0418484848,0.041,0.046,0.0007892046,0.05,0.05,0.05,66,451.046,10.8695652174,396
1873,SUSRAD_MOD:SUSRAD,1,0.01,0.0411060606,0.041,0.042,0.0003102747,0.1739242424,0.173,0.177,66,451.087,2.380952381,397
1874,VDFFBLEND,6,0.01,0.0392676768,0.035,0.045,0.0017295834,0.0429393939,0.039,0.049,7938480,451.48,22.2222222222,398
1875,SUGEOMETRY,1,0.01,0.0428484848,0.04,0.046,0.001747459,0.6973787879,0.696,0.699,66,450.752,13.0434782609,399
1886,LAITRE_GMV,6,0.01,0.0368383838,0.034,0.045,0.0015635537,8.3118535354,7.599,9.321,11907720,451.328,24.4444444444,400
1889,radiation_cloud_optics_data:setup,1,0.01,0.0387424242,0.024,0.04,0.0021789949,0.0387424242,0.024,0.04,66,451.289,40,401
1892,>OMP-WAM OUTBS            (1502),6,0.0066161616,0.0252373737,0.015,0.044,0.005167495,0.6438712121,0.492,0.879,1188,453.062,65.9090909091,402
1894,>MPL-ALLGATHER IN GATHERGP( 604),1,0.01,0.0369090909,0.034,0.04,0.0017251735,0.0369090909,0.034,0.04,66,451.841,15,403
1895,KPP_WSCALE_MOD:KPP_WSCALE,1,0.01,0.0397272727,0.038,0.041,0.0006455875,0.0397272727,0.038,0.041,66,451.249,7.3170731707,404
1898,EC_PHYS_LSLPHY,6,0.01,0.0315126263,0.026,0.062,0.0028000619,0.8130277778,0.672,0.879,3969240,452.348,58.064516129,405
1906,LEGTRIV,6,0.01,0.0379848485,0.035,0.041,0.0010186975,0.039469697,0.037,0.043,2046000,451.663,14.6341463415,406
1909,WVCOUPLE_INIT_EARLY,1,0.01,0.0388939394,0.038,0.041,0.0008062981,2.0938030303,2.093,2.095,6402,451.366,7.3170731707,407
1911,RRTM_TAUMOL14,6,0.01,0.0388585859,0.034,0.044,0.002010152,0.0389722222,0.034,0.044,121770,451.289,22.7272727273,408
1923,SUPHEC,1,0.01,0.0377575758,0.037,0.04,0.0008604222,1.0259090909,1.024,1.03,66,451.48,7.5,409
1926,>OMP-RADINTG-INPUT LOOP3  (1207),6,0.01,0.0353964646,0.032,0.058,0.0028572604,0.4189040404,0.35,0.467,3564,451.841,44.8275862069,410
1932,>OMP-SCAN2M    2          (1033),6,0.0055050505,0.025729798,0.012,0.056,0.0088712433,0.6437727273,0.399,0.93,38412,453.747,78.5714285714,411
1935,SRFENE_MOD:SRFENE,6,0.0102020202,0.0443737374,0.033,0.072,0.0089225482,0.0479393939,0.036,0.075,3969240,452.009,54.1666666667,412
1937,GPTF2,6,0.01,0.033459596,0.029,0.039,0.0016507409,0.0381262626,0.033,0.045,3969240,452.318,25.641025641,413
1945,RADOZC,6,0.01,0.0354065657,0.034,0.037,0.0006666427,0.035540404,0.034,0.037,143784,451.841,8.1081081081,414
1947,CNT4,1,0.01,0.0364242424,0.025,0.051,0.0055443959,430.2538181818,430.247,430.257,66,451.735,50.9803921569,415
1959,READWIND,1,0.01,0.0358484848,0.034,0.04,0.0008985873,0.5320909091,0.529,0.534,66,451.627,15,416
1962,VPOS,6,0.01,0.0310025253,0.026,0.038,0.0024818314,2.3163560606,2.276,2.346,245520,452.732,31.5789473684,417
1963,>OMP-SUTRLE               (1141),6,0.01,0.0350025253,0.029,0.044,0.0028591392,0.0350075758,0.029,0.044,10716,451.771,34.0909090909,418
1965,SRTM_TAUMOL23,6,0.01,0.0340555556,0.032,0.037,0.0009261022,0.0342070707,0.032,0.037,121770,452.009,13.5135135135,419
1970,SLEXTPOL,1,0.0133333333,0.0491060606,0.027,0.609,0.09076023,0.0508939394,0.028,0.639,13992,452.009,95.5665024631,420
1982,GWDRAG_LAYER,6,0.01,0.0291464646,0.027,0.034,0.0015843419,2.0140252525,1.579,3.676,3969240,452.348,20.5882352941,421
1984,LIQUID_EFFECTIVE_RADIUS,6,0.0083333333,0.0291313131,0.01,0.04,0.0069978607,0.0292676768,0.01,0.041,121770,452.807,75,422
1985,SRFWINC_MOD:SRFWINC,6,0.01,0.032219697,0.029,0.036,0.0012199672,0.0343106061,0.031,0.038,3969240,452.348,19.4444444444,423
1987,PPFLEV,6,0.01,0.0309570707,0.027,0.042,0.0026281197,0.0311590909,0.027,0.042,245520,452.653,35.7142857143,424
1993,>OMP-IOSTREAM_MIX: GRID_IN(1481),6,0.01,0.0313611111,0.027,0.033,0.0007784456,0.0313611111,0.027,0.033,3168,452.137,18.1818181818,425
2002,>BAR-BARRIER IN SIGCHECK  ( 718),1,0.0284848485,0.1305757576,0.018,0.251,0.084553135,0.1306060606,0.018,0.251,6402,451.674,92.828685259,426
2008,>OMP-LTDIR_CTL   - DIRECT (1645),6,0.0093686869,0.0256565657,0.021,0.032,0.0022732862,2.5148813131,2.328,2.699,40788,452.973,34.375,427
2009,IWAM_GET_UNIT,1,0.01,0.0298030303,0.027,0.033,0.0014699,0.0298030303,0.027,0.033,68,452.404,18.1818181818,428
2012,STEPO,1,0.01,0.0311363636,0.029,0.034,0.0009095453,404.3518787879,404.015,404.531,6402,452.168,14.7058823529,429
2013,SLTEND_LAYER,6,0.01,0.0293257576,0.028,0.033,0.0010323591,4.3681792929,4.045,4.86,3969240,452.348,15.1515151515,430
2014,IOSPECE_MOD:IOSPECE_ML_SELECTFY,1,0.005,0.0226666667,0.017,0.03,0.0042365927,0.0228787879,0.018,0.031,198,453.338,43.3333333333,431
2018,GRIB_API:IGRIB_SET_CHAR,1,0.0124285714,0.0423714286,0.029,0.259,0.0500516172,0.0424142857,0.029,0.26,21114,452.229,88.8030888031,432
2020,>OMP-RADINTG-OUTPUT LOOP1 (1211),6,0.01,0.0363560606,0.027,0.067,0.0102580373,0.0363661616,0.027,0.067,3564,451.806,59.7014925373,433
2021,>MPL-COMMSPNORM  GATH     ( 607),1,0.0224242424,0.0898333333,0.021,0.337,0.1149549187,0.0899090909,0.021,0.337,6534,452.706,93.7685459941,434
2022,>OMP-WAM INIT_FIELDG      (1501),6,0.01,0.0286590909,0.024,0.034,0.0026533844,0.0286666667,0.024,0.034,1188,452.318,29.4117647059,435
2044,PPPMER,6,0.01,0.0268636364,0.023,0.032,0.0013299247,0.0289217172,0.025,0.034,3969240,452.626,28.125,436
2045,SUGEM2,1,0.01,0.0270909091,0.025,0.029,0.0011331002,0.0304545455,0.028,0.032,66,452.626,13.7931034483,437
2047,EXTFPNORM,1,0.01,0.0350454545,0.022,0.078,0.0089913323,0.2628939394,0.22,0.306,990,451.976,71.7948717949,438
2048,SPNORM,1,0.01,0.0308636364,0.028,0.044,0.0035077337,0.3216666667,0.244,0.56,6534,452.516,36.3636363636,439
2050,CUCCDIA,6,0.0097222222,0.0273712121,0.02,0.034,0.0023037843,0.0299419192,0.023,0.038,3969240,452.782,41.1764705882,440
2057,SUTRANS0,1,0.01,0.0278636364,0.027,0.028,0.000345804,0.0281666667,0.028,0.029,66,452.599,3.5714285714,441
2059,>MPL-TRANS SUSTAONL       ( 814),1,0.0063636364,0.0323636364,0.011,0.139,0.0260240341,0.0323636364,0.011,0.139,132,454.191,92.0863309353,442
2061,SUECAEOR:PART2,1,0.01,0.0286060606,0.027,0.03,0.0008923398,0.0286060606,0.027,0.03,66,452.432,10,443
2065,SUVSLETA,1,0.01,0.0269090909,0.026,0.028,0.0006731618,0.0269090909,0.026,0.028,66,452.653,7.1428571429,444
2066,>MPL-DIST_SPEC_CONTROL_COM( 812),1,0.0081818182,0.0288484848,0.02,0.033,0.004031577,0.0288484848,0.02,0.033,66,452.074,39.3939393939,445
2067,SRTM_TAUMOL27,6,0.01,0.027260101,0.025,0.03,0.0009362051,0.0273636364,0.025,0.03,121770,452.653,16.6666666667,446
2074,SU_SURF_FLDS,1,0.01,0.0343484848,0.026,0.042,0.0060978998,0.0395454545,0.03,0.048,66,451.004,38.0952380952,447
2078,>TRS-SULEG       - COMP. O( 140),1,0.0077272727,0.0248333333,0.021,0.032,0.002732051,0.2016060606,0.2,0.203,132,453.04,34.375,448
2088,>OMP-SL2_UNPACK           (1221),6,0.0092424242,0.0296590909,0.004,0.042,0.0065392636,0.0296767677,0.004,0.042,6336,452.68,90.4761904762,449
2100,>MPL-SIGCHECK             ( 658),1,0.0078787879,0.0319393939,0.003,0.077,0.0172268831,0.031969697,0.003,0.077,6402,454.41,96.1038961039,450
2101,HPOS,6,0.0069444444,0.0231540404,0.017,0.026,0.0016113549,0.0234141414,0.018,0.026,368280,453.15,34.6153846154,451
2102,SU_MCICA,1,0.01,0.0247272727,0.024,0.025,0.0004487746,0.0247272727,0.024,0.025,66,452.782,4,452
2105,>OMP-GPNORM3              (1223),6,0.0090909091,0.0240883838,0.015,0.027,0.00217925,0.0241161616,0.015,0.027,6732,452.807,44.4444444444,453
2111,TRGTOL,1,0.0095454545,0.0261515152,0.022,0.031,0.0021212654,8.6455757576,1.998,17.104,14652,452.757,29.0322580645,454
2113,>OMP-SLCOMM      1        (1115),6,0.0047727273,0.0219444444,0.012,0.031,0.0037344709,0.0219469697,0.012,0.031,792,453.435,61.2903225806,455
2118,SRTM_TAUMOL25,6,0.0063636364,0.0228686869,0.021,0.025,0.0006621249,0.0230252525,0.021,0.025,121770,453.062,16,456
2119,CALL_SL,1,0.0007575758,0.0203636364,0.017,0.023,0.0013659188,64.942969697,61.553,70.24,6402,453.299,26.0869565217,457
2122,SRTM_TAUMOL22,6,0.0059343434,0.0229116162,0.02,0.027,0.001076688,0.0230252525,0.02,0.027,121770,452.973,25.9259259259,458
2124,SRFRCG_MOD:SRFRCG,6,0.0077525253,0.0247954545,0.021,0.037,0.0030706581,0.0267474747,0.023,0.039,3969240,453.257,43.2432432432,459
2125,FPSPNORMS,1,0.0059090909,0.0237424242,0.013,0.034,0.0055865515,0.0293030303,0.019,0.039,396,453.062,61.7647058824,460
2126,POSNAME,1,0.0009090909,0.0217575758,0.021,0.023,0.0006091761,0.0218484848,0.021,0.023,7458,453.15,8.6956521739,461
2127,radiation_cloud:set_overlap_param,6,0.0027777778,0.0223914141,0.021,0.026,0.0007502418,0.0229570707,0.021,0.026,973440,453.062,19.2307692308,462
2129,RADCFG,6,0.0056060606,0.0230732323,0.02,0.029,0.0015367863,0.3297727273,0.315,0.372,368280,453.172,31.0344827586,463
2133,RRTM_KGB9,1,0.0036363636,0.0227272727,0.022,0.023,0.0004487746,0.0227272727,0.022,0.023,66,452.995,4.347826087,464
2151,IO_SERV_SUIOSCTMPL,1,0.0798571429,0.3642714286,0.02,6,1.3971995274,2.6459428571,2.414,6.398,70,453.084,99.6666666667,465
2152,>OMP-SPCSI LDONEM=F MXMAOP(1660),6,0.0005050505,0.0145681818,0.004,0.035,0.0055836921,0.3299924242,0.316,0.342,76032,455.17,88.5714285714,466
2154,SUINTERPOLATOR,1,0,0.0215757576,0.021,0.022,0.0004980147,0.0563939394,0.056,0.058,66,453.128,4.5454545455,467
2157,>OMP-SPCM        1        (1022),6,0.0004040404,0.0125707071,0.004,0.025,0.0060535627,0.0862828283,0.078,0.092,38016,455.203,84,468
2159,CTSTAR,6,0.0002020202,0.0210025253,0.018,0.023,0.0007647246,0.0232272727,0.02,0.025,4460280,453.299,21.7391304348,469
2160,>OMP-SL2_PACK             (1220),6,0.0051010101,0.0236868687,0.014,0.038,0.0045859366,0.0237070707,0.014,0.038,6336,454.205,63.1578947368,470
2164,SEPWISH,6,0.001489899,0.0205984848,0.015,0.026,0.002030875,0.0471893939,0.038,0.054,28314,453.764,42.3076923077,471
2165,SUINIF,1,0.0031818182,0.0212424242,0.016,0.028,0.0025724015,4.7422878788,4.741,4.751,66,453.319,42.8571428571,472
2166,GRIB_HANDLES_MOD:READ_GRIB_SAMPLES,1,0.0098484848,0.0331818182,0.021,0.072,0.0173044317,0.1064393939,0.105,0.107,66,452.732,70.8333333333,473
2167,PPT,6,0.0001262626,0.0194267677,0.016,0.023,0.0013320549,0.0326212121,0.026,0.049,245520,453.712,30.4347826087,474
2168,FRCUTINDEX,6,0.0001767677,0.0203131313,0.017,0.024,0.0012878907,0.0212575758,0.018,0.025,1821534,453.474,29.1666666667,475
2180,FLAKEENE_MOD:FLAKEENE,6,0.007979798,0.0393712121,0.018,0.083,0.0195786264,0.0415227273,0.02,0.086,3969240,453.586,78.313253012,476
2182,>OMP-WVXF2GB              (1425),6,0.0002272727,0.0200555556,0.017,0.025,0.001249585,0.0201010101,0.017,0.025,38016,453.299,32,477
2183,NEMOADDFLDS_LAYER,6,0,0.0184520202,0.017,0.022,0.0008687083,0.0315050505,0.03,0.035,3969240,453.712,22.7272727273,478
2185,GPUVS,6,0.0003282828,0.0197373737,0.017,0.024,0.0014675277,0.0216237374,0.018,0.026,3969240,453.493,29.1666666667,479
2189,radiation_interface:radiation,6,0.0002777778,0.0186464646,0.015,0.024,0.0019464379,18.5809166667,16.712,20.139,121770,453.729,37.5,480
2190,SUDYNA,1,0.0001515152,0.0189242424,0.017,0.023,0.0017829156,0.0214545455,0.019,0.025,66,453.729,26.0869565217,481
2205,POS:FILL_PP3,6,0.0002525253,0.0165606061,0.012,0.03,0.0028353757,0.0172474747,0.013,0.031,982080,454.339,60,482
2208,TRSTOM,1,0,0.0176818182,0.016,0.02,0.0009791533,0.8448333333,0.771,0.908,12672,453.676,20,483
2211,IOSTREAM_MIX:SPEC_IN,1,0,0.0183787879,0.017,0.02,0.0008729288,0.7486515152,0.747,0.75,66,453.604,15,484
2212,GPNORM3,1,0,0.019,0.019,0.019,0,0.0771969697,0.075,0.081,1122,453.435,0,485
2218,MONIO,1,0,0.0156515152,0.002,0.02,0.0065409772,0.0156666667,0.002,0.02,66,453.358,90,486
2220,COMMSPNORM,1,0.0007575758,0.0219848485,0.018,0.216,0.0242496582,0.1149393939,0.043,0.359,6534,453.455,91.6666666667,487
2223,IOSTREAM_MIX:INI_IOSTREAM,1,0,0.0180909091,0.002,0.02,0.0022581631,0.0180909091,0.002,0.02,462,453.493,90,488
2224,DIFDATE,1,0,0.019030303,0.019,0.02,0.0001727334,0.019030303,0.019,0.02,198,453.511,5,489
2225,RRTM_CMBGB7,1,0,0.018530303,0.017,0.02,0.0007690093,0.018530303,0.017,0.02,66,453.586,15,490
2229,>OMP-WAM OMP              (1236),6,0,0.0173737374,0.015,0.019,0.0008092611,0.0208333333,0.019,0.022,396,453.947,21.0526315789,491
2238,RADVIS_LAYER,6,0,0.0175631313,0.016,0.02,0.0006851438,0.0194065657,0.018,0.022,3969240,453.865,20,492
2240,radiation_aerosol_optics_data:setup,1,0,0.0171969697,0.017,0.018,0.0004007569,0.0171969697,0.017,0.018,66,453.764,5.5555555556,493
2241,IFSTOWAM,1,0,0.0171060606,0.015,0.02,0.0008966397,0.1731363636,0.146,0.241,6336,453.815,25,494
2245,RRTM_KGB3,1,0,0.0176212121,0.017,0.018,0.0004888024,0.0176212121,0.017,0.018,66,453.694,5.5555555556,495
2246,WSIGSTAR,6,0,0.0161388889,0.014,0.018,0.0007620112,0.0171035354,0.015,0.019,1821534,454.118,22.2222222222,496
2249,UPDCAL,6,0,0.015270202,0.013,0.019,0.0012201768,0.0173207071,0.016,0.021,4344913,454.148,31.5789473684,497
2251,SUALMP1,1,0,0.0172878788,0.006,0.018,0.0014963047,0.0172878788,0.006,0.018,66,453.658,66.6666666667,498
2253,TRMTOS,1,0,0.0162575758,0.013,0.018,0.0008997539,1.0009242424,0.844,1.16,12672,453.865,27.7777777778,499
2257,WVALLOC,1,0,0.017,0.017,0.017,0,0.017,0.017,0.017,6336,453.781,0,500
2258,SPCSI,1,0,0.0164393939,0.015,0.018,0.0005582607,1.8833181818,1.721,1.956,6336,453.831,16.6666666667,501
2260,radiation_gas:allocate,6,0,0.0167929293,0.014,0.019,0.0009795636,0.0171085859,0.015,0.02,121770,453.798,26.3157894737,502
2261,SUGFL,1,0,0.0085151515,0.002,0.017,0.0061350003,0.0145,0.008,0.024,66,455.18,88.2352941176,503
2262,SUECAEOR:PART1,1,0,0.0166363636,0.016,0.017,0.0004847319,0.0166363636,0.016,0.017,66,453.881,5.8823529412,504
2263,RRTM_KGB5,1,0,0.0175606061,0.017,0.019,0.0008062981,0.0175606061,0.017,0.019,66,453.622,10.5263157895,505
2266,SUECAESD:PART23,1,0,0.0171060606,0.016,0.019,0.0009303232,0.0171060606,0.016,0.019,66,453.947,15.7894736842,506
2268,FLDINTER,6,0.0001767677,0.0146515152,0.012,0.025,0.0020536532,0.0151186869,0.012,0.026,992544,454.148,52,507
2272,SRFWNG_MOD:SRFWNG,6,0.004040404,0.0224823232,0.015,0.039,0.0065431143,0.0244671717,0.016,0.041,3969240,454.148,61.5384615385,508
2275,radiation_aerosol_optics:aerosol_sw_extinction,6,0,0.0153686869,0.012,0.019,0.0013762651,0.015989899,0.012,0.02,1023000,454.339,36.8421052632,509
2281,IO_SERV_SUIOSCTMPL:MKFPSORT_MODEL,1,0.0003030303,0.0174393939,0.016,0.082,0.0080844177,0.026,0.023,0.091,66,453.914,80.487804878,510
2288,ICE_EFFECTIVE_RADIUS,6,0.0012121212,0.016719697,0.009,0.026,0.0042258656,0.0168308081,0.009,0.026,121770,454.779,65.3846153846,511
2295,IOGRIDE_MOD:IOGRIDE_SELECT_WH,1,0,0.0152272727,0.011,0.02,0.001998426,0.0155909091,0.012,0.02,3564,453.416,45,512
2296,IOSTREAM_MIX:GRIB_DECODE,1,0,0.0163333333,0,0.021,0.0023027297,0.1554848485,0,0.241,1753,453.931,100,513
2298,POS_PREPGFL,6,0,0.0135580808,0.011,0.017,0.001076403,0.0137752525,0.011,0.017,245520,454.446,35.2941176471,514
2301,SUGEM1A,1,0,0.0152272727,0.015,0.016,0.0004222815,0.0152272727,0.015,0.016,66,454.073,6.25,515
2302,GPPWC,6,0,0.0145328283,0.013,0.017,0.0008122063,0.0151742424,0.013,0.018,1104840,454.191,23.5294117647,516
2303,PEAK_ANG,6,0,0.0143964646,0.012,0.016,0.0008430731,0.0144191919,0.012,0.016,28314,454.339,25,517
2304,CPANGM,6,0,0.0149419192,0.013,0.017,0.0006072643,0.0150505051,0.014,0.017,122760,454.148,23.5294117647,518
2308,SUNDDH,1,0,0.0149848485,0.014,0.016,0.0007336405,0.0157272727,0.015,0.017,66,453.995,12.5,519
2314,TRLTOG,1,0,0.0157575758,0.012,0.019,0.0020004661,8.619530303,5.886,13.399,6600,453.979,36.8421052632,520
2325,SETUP_CONSTANTS,1,0,0.0142727273,0.011,0.015,0.0015546007,0.0143484848,0.011,0.015,66,454.513,26.6666666667,521
2327,FLAKERAD_MOD:FLAKERAD,6,0.0048232323,0.0243459596,0.012,0.054,0.0107688726,0.0264545455,0.013,0.057,3969240,454.339,77.7777777778,522
2331,WVCOUPLE_UPDATE_GRIB_HANDLES,1,0,0.0148181818,0.014,0.016,0.000461072,0.097469697,0.095,0.101,6402,454.148,12.5,523
2332,>OMP-SPCM        3        (1024),6,0,0.0090631313,0.003,0.019,0.0035597688,0.0539242424,0.042,0.068,38016,455.311,84.2105263158,524
2335,SUFPCNT,1,0,0.0138939394,0.013,0.014,0.0003102747,0.0138939394,0.013,0.014,66,454.205,7.1428571429,525
2336,SUSC2B,1,0,0.0155151515,0.014,0.017,0.0009322004,0.0273181818,0.025,0.029,66,454.057,17.6470588235,526
2342,>OMP-GATHERGPF            (1428),6,0,0.0126944444,0.011,0.014,0.0010088567,0.0127979798,0.011,0.014,396,454.177,21.4285714286,527
2343,SUTOPH,1,0,0.0137878788,0.012,0.015,0.0010154976,0.0139242424,0.012,0.015,66,454.339,20,528
2347,RRTM_KGB1,1,0,0.0127272727,0.011,0.014,0.0012221728,0.0127272727,0.011,0.014,66,454.399,21.4285714286,529
2349,RRTM_INIT_140GP,1,0,0.0141818182,0.013,0.015,0.0005793655,0.1898181818,0.188,0.191,66,454.162,13.3333333333,530
2354,SUECAEOR:PART4,1,0,0.0128181818,0.011,0.014,0.0008395803,0.0128181818,0.011,0.014,66,454.286,21.4285714286,531
2355,radiation_gas:put,6,0,0.0137070707,0.012,0.016,0.0008627601,0.0143358586,0.012,0.017,1095930,454.205,25,532
2359,>BAR-BARRIER IN SUTRLE    ( 783),1,0.0015151515,0.0182575758,0.005,0.029,0.004688154,0.0182878788,0.005,0.029,132,453.641,82.7586206897,533
2362,PPGEOP,6,0,0.0131919192,0.01,0.016,0.0010831437,0.1366641414,0.126,0.148,122760,454.191,37.5,534
2369,>OMP-SCAN2M VPOS          (1435),6,0,0.0102373737,0.005,0.016,0.002320894,2.3266136364,2.288,2.353,2376,455.011,68.75,535
2371,SUBMAT,1,0,0.0134090909,0.013,0.014,0.0004954337,0.0145454545,0.014,0.015,66,454.313,7.1428571429,536
2375,WVWG2RG,1,0,0.0151060606,0.012,0.02,0.0018821329,0.0151212121,0.012,0.02,6336,454.259,40,537
2380,CAL_SECOND_ORDER_SPEC,6,0,0.0119469697,0.009,0.015,0.0013349123,0.4946111111,0.333,0.728,28314,454.491,40,538
2381,CNT3_GLO,1,0,0.0126666667,0.009,0.013,0.0006405126,4.7608787879,4.757,4.769,66,454.351,30.7692307692,539
2386,PPUV,6,0,0.0131717172,0.01,0.018,0.0015510905,0.039969697,0.032,0.062,245520,454.513,44.4444444444,540
2389,INITMDL,1,0,0.0129545455,0.011,0.023,0.0030098905,1.829530303,1.827,1.832,66,454.457,52.1739130435,541
